indentifier;dataset_title;theme;keywords;issued;modified;frequency;distribution_title;mediaType;accessURL
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2023. Por distrito;text/csv;https://datos.madrid.es/egob/catalogo/300681-20-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2023. Por distrito;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-21-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2023. Por centro;text/csv;https://datos.madrid.es/egob/catalogo/300681-22-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2023. Por centro;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-23-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2022. Por distrito;text/csv;https://datos.madrid.es/egob/catalogo/300681-16-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2022. Por distrito;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-17-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2022. Por centro;text/csv;https://datos.madrid.es/egob/catalogo/300681-18-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2022. Por centro;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-19-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2021. Por distrito;text/csv;https://datos.madrid.es/egob/catalogo/300681-12-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2021. Por distrito;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-13-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2021. Por centro;text/csv;https://datos.madrid.es/egob/catalogo/300681-14-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2021. Por centro;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-15-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2020. Por distrito;text/csv;https://datos.madrid.es/egob/catalogo/300681-8-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2020. Por distrito;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-9-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2020. Por centro;text/csv;https://datos.madrid.es/egob/catalogo/300681-10-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2020. Por centro;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-11-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2019. Por distrito;text/csv;https://datos.madrid.es/egob/catalogo/300681-4-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2019. Por distrito;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-5-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2019. Por centro;text/csv;https://datos.madrid.es/egob/catalogo/300681-6-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2019. Por centro;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-7-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2018. Por distrito;text/csv;https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2018. Por distrito;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-1-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2018. Por centro;text/csv;https://datos.madrid.es/egob/catalogo/300681-2-adicciones, CAD, tratamiento.csv
https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento;Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD);http://datos.gob.es/kos/sector-publico/sector/salud;tratamiento, adicciones, distritos, CAD, centros, reingresos;2024-04-29T13:21:01.000000;2024-08-28T10:39:01.000000;anual;2018. Por centro;application/vnd.ms-excel;https://datos.madrid.es/egob/catalogo/300681-3-adicciones, CAD, tratamiento.xlsx
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2025;text/csv;https://datos.madrid.es/egob/catalogo/300680-19-servicios-sociales-problematicas.csv
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2025;application/xml;https://datos.madrid.es/egob/catalogo/300680-20-servicios-sociales-problematicas.xml
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2025;application/json;https://datos.madrid.es/egob/catalogo/300680-21-servicios-sociales-problematicas.json
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2024;text/csv;https://datos.madrid.es/egob/catalogo/300680-16-servicios-sociales-problematicas.csv
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2024;application/xml;https://datos.madrid.es/egob/catalogo/300680-17-servicios-sociales-problematicas.xml
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2024;application/json;https://datos.madrid.es/egob/catalogo/300680-18-servicios-sociales-problematicas.json
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2023;text/csv;https://datos.madrid.es/egob/catalogo/300680-13-servicios-sociales-problematicas.csv
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2023;application/xml;https://datos.madrid.es/egob/catalogo/300680-14-servicios-sociales-problematicas.xml
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2023;application/json;https://datos.madrid.es/egob/catalogo/300680-15-servicios-sociales-problematicas.json
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2022;text/csv;https://datos.madrid.es/egob/catalogo/300680-10-servicios-sociales-problematicas.csv
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2022;application/xml;https://datos.madrid.es/egob/catalogo/300680-11-servicios-sociales-problematicas.xml
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2022;application/json;https://datos.madrid.es/egob/catalogo/300680-12-servicios-sociales-problematicas.json
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2021;text/csv;https://datos.madrid.es/egob/catalogo/300680-7-servicios-sociales-problematicas.csv
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas;Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria;http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar;;2024-04-30T08:45:56.000000;2025-01-02T07:36:29.000000;diaria;2021;application/xml;https://datos.madrid.es/egob/catalogo/300680-8-servicios-sociales-problematicas.xml
